web-scraper-order,rank,image,title,url,reviews,price
1582906636-6259,#41,https://images-na.ssl-images-amazon.com/images/I/71WpVYMw7XL.jpg,"Instant Pot Air Fryer Lid with Roast, Bake, Broil, Reheat & Dehydrate",https://www.amazon.com/Instant-Pot-Lid-Roast-Fryer/dp/B07VF7J5VQ/ref=zg_mw_home-garden_41?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.5 out of 5 stars,$79.95 
1582906638-6309,#91,https://images-na.ssl-images-amazon.com/images/I/71IVuCJIDYL.jpg,"Gibson Rockaway Dinnerware Set, 16 Piece, Black with Gold Rim",https://www.amazon.com/Gibson-Rockaway-Dinnerware-Piece-Black/dp/B083YX5KDT/ref=zg_mw_home-garden_91?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.4 out of 5 stars,$31.99 - $61.09
1582906636-6222,#4,https://images-na.ssl-images-amazon.com/images/I/71ygLu2o0OL.jpg,"Pyrex Measuring Cups, 3-Piece, Clear",https://www.amazon.com/Pyrex-Measuring-Cups-3-Piece-Clear/dp/B00M2J7PCI/ref=zg_mw_home-garden_4?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.8 out of 5 stars,$11.59 - $39.99
1582906636-6249,#31,https://images-na.ssl-images-amazon.com/images/I/41EqsT%2BFCWL.jpg,"Lodge 742341 Miniature Skillet, 3.5"", Black",https://www.amazon.com/Lodge-LMS3-Miniature-Skillet-Black/dp/B000LXA9YI/ref=zg_mw_home-garden_31?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.5 out of 5 stars,$3.40 - $117.97
1582906636-6224,#6,https://images-na.ssl-images-amazon.com/images/I/61%2BFwDETy3L.jpg,"AmazonBasics Lightweight Super Soft Easy Care Microfiber Sheet Set with 16"" Deep Pockets…",https://www.amazon.com/AmazonBasics-Microfiber-Sheet-Set-Black/dp/B014I8B3LE/ref=zg_mw_home-garden_6?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.4 out of 5 stars,$13.99 - $24.99
1582906636-6262,#44,https://images-na.ssl-images-amazon.com/images/I/61NjCRewkwL.jpg,"Black Silverware Set, LIANYU 20-Piece Stainless Steel Flatware Cutlery Set for 4, Mirror Finish,…",https://www.amazon.com/Silverware-LIANYU-20-Piece-Stainless-Dishwasher/dp/B07CYHBMJ3/ref=zg_mw_home-garden_44?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.6 out of 5 stars,$19.98 - $69.99
1582906638-6316,#98,https://images-na.ssl-images-amazon.com/images/I/81rUYYoLPQL.jpg,Top Finel Decorative Throw Pillow Covers with Pom Poms Soft Particles Velvet Solid Cushion Covers…,https://www.amazon.com/Top-Finel-Decorative-Particles-Cushion/dp/B07KG65N6F/ref=zg_mw_home-garden_98?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.7 out of 5 stars,$13.99 - $24.99
1582906638-6269,#51,https://images-na.ssl-images-amazon.com/images/I/71cbLdQp50L.jpg,"Dash DEC005BK black Rapid 6 Capacity Electric Cooker for Hard Boiled, Poached, Scrambled…",https://www.amazon.com/Dash-Rapid-Egg-Cooker-Scrambled/dp/B00DDXWFY0/ref=zg_mw_home-garden_51?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.6 out of 5 stars,$9.99 - $34.99
1582906638-6295,#77,https://images-na.ssl-images-amazon.com/images/I/81RGoA2wsML.jpg,"Sorbus Cosmetic Makeup and Jewelry Storage Case Display - Spacious Design - Great for Bathroom,…",https://www.amazon.com/Sorbus-Cosmetic-Jewelry-Storage-Display/dp/B079ZZDP7V/ref=zg_mw_home-garden_77?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.8 out of 5 stars,$29.92 - $70.98
1582906636-6230,#12,https://images-na.ssl-images-amazon.com/images/I/71qy9Xa2i0L.jpg,KitchenAid KSM150PSAC Artisan Series 5-Qt. Stand Mixer with Pouring Shield - Almond Cream,https://www.amazon.com/KitchenAid-KSM150PSAC-Artisan-Pouring-Shield/dp/B00007G309/ref=zg_mw_home-garden_12?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.7 out of 5 stars,$262.65 - $599.00
1582906636-6236,#18,https://images-na.ssl-images-amazon.com/images/I/712ocGMrdQL.jpg,"Miusco Silicone Cooking Utensils Set with Natural Acacia Hard Wood Handle, Black, 5 Piece",https://www.amazon.com/Miusco-Kitchen-Utensils-Silicone-Cooking/dp/B071HC3NYT/ref=zg_mw_home-garden_18?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.6 out of 5 stars,$20.99 
1582906636-6238,#20,https://images-na.ssl-images-amazon.com/images/I/81y3HTZHzKL.jpg,"Hamilton Beach 10-Cup Food Processor & Vegetable Chopper with Bowl Scraper, Stainless…",https://www.amazon.com/Hamilton-Beach-70730-Processor-Vegetable/dp/B008J8MJIQ/ref=zg_mw_home-garden_20?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.4 out of 5 stars,$36.95 - $75.74
1582906636-6264,#46,https://images-na.ssl-images-amazon.com/images/I/81OwIJiPFiL.jpg,"Linenspa Memory Foam and Innerspring Hybrid Mattress - Medium Feel - Twin,10 Inch",https://www.amazon.com/Linenspa-Memory-Innerspring-Hybrid-Mattresses/dp/B07HNT8KG2/ref=zg_mw_home-garden_46?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.4 out of 5 stars,$89.99 - $599.99
1582906638-6283,#65,https://images-na.ssl-images-amazon.com/images/I/71vbQ0hLE1L.jpg,SafeRest Twin Size Premium Hypoallergenic Waterproof Mattress Protector - Vinyl Free,https://www.amazon.com/SafeRest-Hypoallergenic-Waterproof-Mattress-Protector/dp/B003PWS9AI/ref=zg_mw_home-garden_65?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.4 out of 5 stars,$24.95 - $34.95
1582906636-6260,#42,https://images-na.ssl-images-amazon.com/images/I/713PgnTtoBL.jpg,"Drillbrush Bathroom Surfaces Tub, Shower, Tile and Grout All Purpose Power Scrubber Cleaning Kit",https://www.amazon.com/Drillbrush-Bathroom-Surfaces-Scrubber-Cleaning/dp/B01MRLZ43B/ref=zg_mw_home-garden_42?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.5 out of 5 stars,$14.95 - $18.95
1582906636-6219,#1,https://images-na.ssl-images-amazon.com/images/I/71ToXTKbeJL.jpg,Pure Enrichment MistAire Ultrasonic Cool Mist Humidifier - Premium Humidifying Unit with…,https://www.amazon.com/Pure-Enrichment-MistAire-Ultrasonic-Humidifier/dp/B013IJPTFK/ref=zg_mw_home-garden_1?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.2 out of 5 stars,$39.99 
1582906638-6280,#62,https://images-na.ssl-images-amazon.com/images/I/81YPl%2BH3MmL.jpg,"Gibson Home 118536.04R Soho Lounge 4 Piece Bowl Set, Red",https://www.amazon.com/Gibson-Home-118536-04R-Lounge-Piece/dp/B078Z1V21N/ref=zg_mw_home-garden_62?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.5 out of 5 stars,$20.00 - $116.99
1582906638-6279,#61,https://images-na.ssl-images-amazon.com/images/I/A1X82I6O55L.jpg,Pinzon 4 Piece Egyptian Cotton Bath Towels Set - White,https://www.amazon.com/Pinzon-Egyptian-Cotton-Bath-Towel/dp/B01M71TR2I/ref=zg_mw_home-garden_61?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.4 out of 5 stars,$21.00 - $38.99
1582906638-6317,#99,https://images-na.ssl-images-amazon.com/images/I/71pFma2jUYL.jpg,Mueller Austria Ultra-Stick 500 Watt 9-Speed Immersion Multi-Purpose Hand Blender Heavy…,https://www.amazon.com/Mueller-Austria-Ultra-Stick-Multi-Purpose-Attachment/dp/B075X1KPLZ/ref=zg_mw_home-garden_99?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.6 out of 5 stars,$29.97 
1582906638-6273,#55,https://images-na.ssl-images-amazon.com/images/I/713t5XmivAL.jpg,AmazonBasics 6-Piece Nonstick Oven Bakeware Baking Set,https://www.amazon.com/AmazonBasics-6-Piece-Nonstick-Bakeware-Baking/dp/B0764M2JXY/ref=zg_mw_home-garden_55?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.5 out of 5 stars,$25.99 
1582906636-6268,#50,https://images-na.ssl-images-amazon.com/images/I/81YGBmobZqL.jpg,"Zinus Memory Foam 6 Inch Green Tea Cot Size Mattress, Narrow Twin",https://www.amazon.com/Zinus-Memory-Replacement-Mattress-Narrow/dp/B074QTSBS2/ref=zg_mw_home-garden_50?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.2 out of 5 stars,$79.72 - $660.00
1582906636-6261,#43,https://images-na.ssl-images-amazon.com/images/I/71AExT0s1gL.jpg,"BLACK+DECKER dustbuster Handheld Vacuum, Cordless, 16V (CHV1410L)",https://www.amazon.com/BLACK-DECKER-Dustbuster-Cordless-CHV1410L/dp/B006LXOJC0/ref=zg_mw_home-garden_43?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.2 out of 5 stars,$58.63 
1582906638-6271,#53,https://images-na.ssl-images-amazon.com/images/I/61MK%2Bjk5UwL.jpg,"KitchenIQ 50009 Edge Grip 2-Stage Knife Sharpener, Black",https://www.amazon.com/KitchenIQ-50009-Stage-Knife-Sharpener/dp/B001CQTLJM/ref=zg_mw_home-garden_53?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.4 out of 5 stars,$5.95 - $25.28
1582906636-6255,#37,https://images-na.ssl-images-amazon.com/images/I/813S9Ab-9rL.jpg,"Poo~Pourri Before-You-Go Toilet Spray, Cloud Berry Scent, 10 ml",https://www.amazon.com/Poo-Pourri-Before-You-Go-Toilet-Spray-Cloud/dp/B084GY4Z61/ref=zg_mw_home-garden_37?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.7 out of 5 stars,$4.99 - $69.99
1582906638-6284,#66,https://images-na.ssl-images-amazon.com/images/I/71iD5RyhuaL.jpg,Ninja Professional 72oz Countertop Blender with 1000-Watt Base and Total Crushing Technology…,https://www.amazon.com/Ninja-Professional-Countertop-Technology-BL610/dp/B00NGV4506/ref=zg_mw_home-garden_66?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.5 out of 5 stars,$89.99 
1582906638-6294,#76,https://images-na.ssl-images-amazon.com/images/I/81wMNCy6zhL.jpg,"Ninja Professional Countertop Blender with 1100-Watt Base, 72oz Total Crushing Pitcher and (2)…",https://www.amazon.com/Ninja-Professional-Countertop-1100-Watt-BL660/dp/B00939FV8K/ref=zg_mw_home-garden_76?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.6 out of 5 stars,$99.98 
1582906636-6221,#3,https://images-na.ssl-images-amazon.com/images/I/71Vyt-4fD8L.jpg,"Instant Pot Duo Mini 7-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer,…",https://www.amazon.com/Instant-Pot-Duo-Mini-Programmable/dp/B06Y1YD5W7/ref=zg_mw_home-garden_3?_encoding=UTF8&psc=1&refRID=ST1XDMS4R2TXQERQ5ZH2,4.6 out of 5 stars,$59.99 - $366.77
1582906638-6281,#63,https://images-na.ssl-images-amazon.com/images/I/61%2BgjEaVUHL.jpg,"Fox Run 3834 Marble Rolling Pin, 10-inch Barrel, Black",https://www.amazon.com/Fox-Run-Marble-Rolling-10-inch/dp/B004FS2AUG/ref=zg_mw_home-garden_63?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.7 out of 5 stars,$19.86 - $49.99
1582906638-6301,#83,https://images-na.ssl-images-amazon.com/images/I/71FhMLBP9XL.jpg,"KRUPS F203 Electric Spice and Coffee Grinder with Stainless Steel Blades, 3 oz / 85 g, Black",https://www.amazon.com/KRUPS-Electric-Coffee-Grinder-Stainless/dp/B00004SPEU/ref=zg_mw_home-garden_83?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.4 out of 5 stars,$13.88 - $198.50
1582906638-6285,#67,https://images-na.ssl-images-amazon.com/images/I/918N4%2B4FHiL.jpg,"6 Piece Hotel Luxury Soft 1800 Series Premium Bed Sheets Set, Deep Pockets, Hypoallergenic,…",https://www.amazon.com/Premium-Pockets-Hypoallergenic-Wrinkle-Resistant/dp/B079S314GW/ref=zg_mw_home-garden_67?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.4 out of 5 stars,$19.99 - $29.99
1582906638-6293,#75,https://images-na.ssl-images-amazon.com/images/I/71EUNgx84OL.jpg,"Umbra Trigg Hanging Planter Wall Decor Set, for Displaying Small Plants, Pens and Pencils,…",https://www.amazon.com/Umbra-Hanging-Planter-Displaying-Accessories/dp/B07TM18PNS/ref=zg_mw_home-garden_75?_encoding=UTF8&psc=1&refRID=VNAFRWV2J3PCK3AH2E7B,4.6 out of 5 stars,$13.38 - $55.01
1582906663-6396,#78,https://images-na.ssl-images-amazon.com/images/I/81nLnfZ8dTL.jpg,"Desitin Daily Defense Baby Diaper Rash Cream with Zinc Oxide to Treat, Relieve & Prevent diaper…",https://www.amazon.com/Desitin-Relief-Diaper-Remedy-Fragrance-Free/dp/B003DN1WJY/ref=zg_mw_hpc_78?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.6 out of 5 stars,$12.97 
1582906663-6418,#100,https://images-na.ssl-images-amazon.com/images/I/71vsptujXWL.jpg,"Johnson’s Tear Free Baby Shampoo, Free of Parabens, Phthalates, Sulfates and Dyes, 27.1 fl. oz",https://www.amazon.com/Johnsons-Baby-Parabens-Phthalates-Sulfates/dp/B07DGK6HC6/ref=zg_mw_hpc_100?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.5 out of 5 stars,$5.64 
1582906663-6400,#82,https://images-na.ssl-images-amazon.com/images/I/61t%2Br6rKT4L.jpg,"Professional Medical Disposable Earloop Face Masks for Dust, Germ Protection and Personal Health (50 Masks, Blue)",https://www.amazon.com/Professional-Medical-Disposable-Protection-Personal/dp/B084GW8S38/ref=zg_mw_hpc_82?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,2.6 out of 5 stars,null
1582906663-6416,#98,https://images-na.ssl-images-amazon.com/images/I/71tmqIINPSL.jpg,Organic Diaper Balm by Earth Mama | Safe Calendula Cream to Soothe and Protect…,https://www.amazon.com/Earth-Mama-Calendula-Sensitive-Verified/dp/B0021HR94K/ref=zg_mw_hpc_98?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.7 out of 5 stars,$10.39 
1582906661-6341,#23,https://images-na.ssl-images-amazon.com/images/I/61jItGTe4eL.jpg,"Diapers Newborn / Size 1 (8-14 lb), 252 Count - Luvs Ultra Leakguards Disposable Baby Diapers,…",https://www.amazon.com/Luvs-Leakguards-Disposable-Diapers-Newborn/dp/B01EKZO93O/ref=zg_mw_hpc_23?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.4 out of 5 stars,$28.92 
1582906661-6327,#9,https://images-na.ssl-images-amazon.com/images/I/71yDtOmVhCL.jpg,Desitin Maximum Strength Baby Diaper Rash Cream with 40% Zinc Oxide for diaper rash…,https://www.amazon.com/Desitin-Maximum-Strength-Diaper-Prevention/dp/B00536Y6TC/ref=zg_mw_hpc_9?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.7 out of 5 stars,$5.92 
1582906663-6373,#55,https://images-na.ssl-images-amazon.com/images/I/71-Pcqm1w9L.jpg,Little Remedies Sterile Saline Nasal Mist | Safe for Newborns | 3 Fl Oz (Pack of 1) (50% More),https://www.amazon.com/Little-Remedies-Sterile-Saline-Newborns/dp/B07S3B5R3Q/ref=zg_mw_hpc_55?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.6 out of 5 stars,$4.73 
1582906663-6376,#58,https://images-na.ssl-images-amazon.com/images/I/71li8KCmztL.jpg,Filter Mask - 50 Count 3-Ply Disposable Face Mask FDA Approved Earloop Dust Mask for Doctor…,https://www.amazon.com/Filter-Mask-Disposable-Approved-Earloop/dp/B077794YHV/ref=zg_mw_hpc_58?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.3 out of 5 stars,$28.00 
1582906661-6351,#33,https://images-na.ssl-images-amazon.com/images/I/61bx70MpseL.jpg,"【New Version】Vigorun Medical Forehead and Ear Thermometer, Digital Infrared Temporal Thermometer for Fever, Instant Accurate…",https://www.amazon.com/Version%E3%80%91Vigorun-Forehead-Thermometer-Infrared-Temporal/dp/B07J4KG29H/ref=zg_mw_hpc_33?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.4 out of 5 stars,null
1582906661-6338,#20,https://images-na.ssl-images-amazon.com/images/I/71-rdjr4Q7L.jpg,"Johnson's Moisturizing Bedtime Baby Lotion with NaturalCalm Essences to Soothe and Relax,…",https://www.amazon.com/Johnsons-Baby-NaturalCalm-Essences-Hypoallergenic/dp/B07DGL23H4/ref=zg_mw_hpc_20?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.7 out of 5 stars,$7.92 
1582906663-6383,#65,https://images-na.ssl-images-amazon.com/images/I/71brohlWHJL.jpg,"Johnson's Curl-Defining Tear-Free Kids' Shampoo with Shea Butter, 13.6 Fl. Oz",https://www.amazon.com/Johnsons-Baby-Curl-Defining-Tear-Free-Shampoo/dp/B07NNNVMVV/ref=zg_mw_hpc_65?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.6 out of 5 stars,$4.55 
1582906663-6415,#97,https://images-na.ssl-images-amazon.com/images/I/71YAbeQEXnL.jpg,"Huggies Little Snugglers Baby Diapers, Size Newborn, 72 Ct",https://www.amazon.com/Huggies-Snugglers-Diapers-Newborn-Packaging/dp/B07MDRNK7X/ref=zg_mw_hpc_97?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.8 out of 5 stars,$20.80 
1582906661-6363,#45,https://images-na.ssl-images-amazon.com/images/I/412%2BVgATxDL.jpg,"Aniwon 3 Pack Unisex Mouth Mask Adjustable Anti Dust Face Mouth Mask,Black Cotton Face Mask…",https://www.amazon.com/Aniwon-Unisex-Adjustable-Cycling-Camping/dp/B07DPDWC52/ref=zg_mw_hpc_45?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,3.4 out of 5 stars,$17.99 
1582906661-6362,#44,https://images-na.ssl-images-amazon.com/images/I/41clKzg-K0L.jpg,"IMAK Compression Pain Relief Mask and Eye Pillow, Cold Therapy Headache, Migraine, Sinus Pain,…",https://www.amazon.com/Compression-Headache-Migraine-Patented-Universal/dp/B001HTYJLO/ref=zg_mw_hpc_44?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.4 out of 5 stars,$13.54 
1582906663-6404,#86,https://images-na.ssl-images-amazon.com/images/I/612ZSMGCPCL.jpg,"Diapers Newborn/Size 0, (< 10 lb), 92 Count - Pampers Pure Protection Disposable Baby…",https://www.amazon.com/Pampers-Disposable-Hypoallergenic-Fragrance-Protection/dp/B07D3N2MYH/ref=zg_mw_hpc_86?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.7 out of 5 stars,$33.74 
1582906661-6353,#35,https://images-na.ssl-images-amazon.com/images/I/81rB8iiIsTL.jpg,"Amazon Elements Baby Wipes, Unscented, 720 Count Flip-Top Packs",https://www.amazon.com/Amazon-Elements-Wipes-Unscented-Flip-Top/dp/B07H53W5WP/ref=zg_mw_hpc_35?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.6 out of 5 stars,$17.99 
1582906663-6408,#90,https://images-na.ssl-images-amazon.com/images/I/71biFp42wAL.jpg,"Easy-Off Professional Fume Free Max Oven Cleaner, Lemon 24 Ounce (Pack of 1)",https://www.amazon.com/Easy-Off-Professional-Fume-Cleaner-Lemon/dp/B007RFQ8WK/ref=zg_mw_hpc_90?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.6 out of 5 stars,$6.44 
1582906661-6331,#13,https://images-na.ssl-images-amazon.com/images/I/71P%2BCvLvwrL.jpg,"Aveeno Baby Calming Comfort Moisturizing Lotion with Lavender, Vanilla and Natural Oatmeal, 18…",https://www.amazon.com/Aveeno-Baby-Calming-Comfort-Lotion/dp/B00U2VQW72/ref=zg_mw_hpc_13?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.8 out of 5 stars,$7.97 
1582906661-6359,#41,https://images-na.ssl-images-amazon.com/images/I/71KxDpzj0tL.jpg,"Aveeno Baby Gentle Wash & Shampoo with Natural Oat Extract, Tear-Free &, Lightly…",https://www.amazon.com/Aveeno-Baby-Shampoo-Natural-Tear-Free/dp/B07NSBTZ22/ref=zg_mw_hpc_41?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.7 out of 5 stars,$20.14 
1582906661-6335,#17,https://images-na.ssl-images-amazon.com/images/I/71gAiqAG3EL.jpg,"Aquaphor Baby Skin Care Set - Fragrance Free, Prevents, Soothes and Treats Diaper Rash…",https://www.amazon.com/Aquaphor-Baby-Skin-Care-Set/dp/B07Q7SWLB2/ref=zg_mw_hpc_17?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.9 out of 5 stars,$12.86 
1582906663-6399,#81,https://images-na.ssl-images-amazon.com/images/I/61kWLtQq4FL.jpg,"Diapers Newborn / Size 0 (< 10 lb), 140 Count - Pampers Swaddlers Disposable Baby Diapers,…",https://www.amazon.com/Diapers-Newborn-Size-140-Count/dp/B07SVHLGV8/ref=zg_mw_hpc_81?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.8 out of 5 stars,$39.76 
1582906661-6345,#27,https://images-na.ssl-images-amazon.com/images/I/81%2BeWNam0IL.jpg,"Lansinoh Stay Dry Disposable Nursing Pads for Breastfeeding, 200 count",https://www.amazon.com/Lansinoh-Nursing-Packs-Disposable-Breast/dp/B06XPHR7DF/ref=zg_mw_hpc_27?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.7 out of 5 stars,$18.68 
1582906663-6374,#56,https://images-na.ssl-images-amazon.com/images/I/71Igvx2IuKL.jpg,"Goli Nutrition World's First Apple Cider Vinegar Gummy Vitamins, 1 Pack - (60 Count, Organic,…",https://www.amazon.com/Goli-Nutrition-Worlds-Vinegar-Vitamins/dp/B07R8GD47V/ref=zg_mw_hpc_56?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.4 out of 5 stars,$19.00 
1582906661-6325,#7,https://images-na.ssl-images-amazon.com/images/I/81AucJotYpL.jpg,"Huggies Little Snugglers Baby Diapers, Size 1, 198 Ct, One Month Supply",https://www.amazon.com/Huggies-Little-Snugglers-Diapers-Packaging/dp/B07MP6VXRN/ref=zg_mw_hpc_7?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.8 out of 5 stars,$41.00 
1582906663-6389,#71,https://images-na.ssl-images-amazon.com/images/I/81sP%2Bxm4T5L.jpg,"Germ Guardian True HEPA Filter Air Purifier for Home, Office, Bedrooms, Filters Allergies, Pollen,…",https://www.amazon.com/GermGuardian-AC4825-Sanitizer-Allergens-Guardian/dp/B004VGIGVY/ref=zg_mw_hpc_71?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.4 out of 5 stars,$84.99 
1582906661-6328,#10,https://images-na.ssl-images-amazon.com/images/I/71sYf5ZwVRL.jpg,Aquaphor Baby Healing Ointment Advanced Therapy Skin Protectant,https://www.amazon.com/Aquaphor-Baby-Healing-Ointment-Advance/dp/B005UEB96K/ref=zg_mw_hpc_10?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.8 out of 5 stars,$10.30 
1582906663-6397,#79,https://images-na.ssl-images-amazon.com/images/I/81H1xSgQw5L.jpg,"Diapers Newborn / Size 1 (8-14 lb), 252 Count - Pampers Baby Dry Disposable Baby Diapers, ONE…",https://www.amazon.com/Diapers-Newborn-Size-8-14-Count/dp/B07H38BPJX/ref=zg_mw_hpc_79?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.2 out of 5 stars,$47.99 
1582906661-6354,#36,https://images-na.ssl-images-amazon.com/images/I/61wKD6iDrFL.jpg,"Boudreaux's Butt Paste Diaper Rash Ointment, Original, 16 Oz",https://www.amazon.com/Boudreauxs-Ointment-Original-Paraben-Preservative/dp/B0009RF8G0/ref=zg_mw_hpc_36?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.6 out of 5 stars,$13.89 
1582906663-6370,#52,https://images-na.ssl-images-amazon.com/images/I/91rLzKI4lfL.jpg,Little Remedies Infant Essentials Value Pack | 3 Great Products for Baby's Nose and Tummy,https://www.amazon.com/Little-Remedies-Infant-Essentials-Saline/dp/B07F4JZNCW/ref=zg_mw_hpc_52?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.8 out of 5 stars,$15.25 
1582906661-6337,#19,https://images-na.ssl-images-amazon.com/images/I/81JfOkQrN9L.jpg,"Huggies Little Snugglers Baby Diapers, Size Newborn, 84 Ct",https://www.amazon.com/Huggies-Snugglers-Diapers-Newborn-Packaging/dp/B07MYVXSDH/ref=zg_mw_hpc_19?_encoding=UTF8&psc=1&refRID=AKFJNXASQBPB6KPJQJKV,4.8 out of 5 stars,$24.27 
1582906663-6369,#51,https://images-na.ssl-images-amazon.com/images/I/81xHWzmXn0L.jpg,"Baby Wipes, Pampers Baby Diaper Wipes, Complete Clean Scented, 8X Pop-Top Packs and…",https://www.amazon.com/Pampers-Complete-Scented-Pop-Top-Refill/dp/B07JR1DKXM/ref=zg_mw_hpc_51?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.6 out of 5 stars,$24.99 
1582906663-6412,#94,https://images-na.ssl-images-amazon.com/images/I/71wnGmPj49L.jpg,"Wool Dryer Balls - Natural Fabric Softener, Reusable, Reduces Clothing Wrinkles and Saves…",https://www.amazon.com/Wool-Dryer-Balls-Alternative-Softener/dp/B014WOWNAY/ref=zg_mw_hpc_94?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.4 out of 5 stars,$8.99 
1582906663-6406,#88,https://images-na.ssl-images-amazon.com/images/I/61MKG6m-c4L.jpg,"Herbal Perineal Spray by Earth Mama | Safe for Pregnancy and Postpartum, Natural Cooling…",https://www.amazon.com/Earth-Mama-Perineal-Pregnancy-Postpartum/dp/B0065ZTKWS/ref=zg_mw_hpc_88?_encoding=UTF8&psc=1&refRID=25WQDBTAJF2JRCYG7BG8,4.4 out of 5 stars,$5.49 
